EulerAngle, 5.26253, -4.06467, 61.7111, 27505
PositionNED, 0, 0, 5.34542, 27553
VelocityNED, -0.000455278, -0.00513983, -0.00662579, 27553
EulerAngle, 5.26081, -4.06149, 61.7071, 27585
PositionNED, 0, 0, 5.34597, 27661
VelocityNED, -0.000655356, -0.00506583, -0.00662009, 27661
EulerAngle, 5.26117, -4.05971, 61.7081, 27661
PositionNED, 0, 0, 5.34747, 27709
VelocityNED, -6.34466e-05, -0.00472036, -0.00531531, 27709
EulerAngle, 5.26392, -4.05868, 61.7064, 27753
PositionNED, 0, 0, 5.3465, 27785
VelocityNED, 1.26623e-05, -0.00508857, -0.00555261, 27785
EulerAngle, 5.26297, -4.05772, 61.7041, 27817
PositionNED, 0, 0, 5.34594, 27865
VelocityNED, -0.000345428, -0.00509707, -0.00643124, 27865
PositionNED, 0, 0, 5.34593, 27955
VelocityNED, -0.00060348, -0.00506872, -0.00636932, 27955
EulerAngle, 5.26188, -4.05703, 61.7068, 27918
EulerAngle, 5.26448, -4.05705, 61.7065, 27971
PositionNED, 0, 0, 5.34855, 28019
VelocityNED, -0.000693465, -0.0051859, -0.00537241, 28019
EulerAngle, 5.26607, -4.05654, 61.7083, 28056
PositionNED, 0, 0, 5.35093, 28115
VelocityNED, -0.000995961, -0.00546212, -0.00477949, 28115
EulerAngle, 5.26786, -4.05658, 61.7072, 28147
PositionNED, 0, 0, 5.35072, 28195
VelocityNED, -0.0012627, -0.00531372, -0.00543637, 28195
EulerAngle, 5.26767, -4.0584, 61.7081, 28227
PositionNED, 0, 0, 5.35058, 28276
VelocityNED, -0.00110158, -0.00517941, -0.00547507, 28276
EulerAngle, 5.27019, -4.057, 61.7078, 28307
PositionNED, 0, 0, 5.34905, 28339
VelocityNED, -0.00110417, -0.00499289, -0.00560104, 28339
EulerAngle, 5.27023, -4.0608, 61.7065, 28371
PositionNED, 0, 0, 5.34875, 28420
VelocityNED, -0.00074136, -0.0050946, -0.0062062, 28420
EulerAngle, 5.27147, -4.06014, 61.707, 28458
PositionNED, 0, 0, 5.35243, 28506
VelocityNED, -0.000826055, -0.00462916, -0.00526582, 28506
EulerAngle, 5.27101, -4.06116, 61.7065, 28548
PositionNED, 0, 0, 5.35336, 28606
VelocityNED, -0.000730215, -0.00409801, -0.00454811, 28606
EulerAngle, 5.2728, -4.06419, 61.7058, 28635
PositionNED, 0, 0, 5.35387, 28667
VelocityNED, -0.000604564, -0.00352476, -0.00448174, 28667
EulerAngle, 5.15665, -4.12918, 61.7062, 28699
PositionNED, 0, 0, 5.35533, 28747
VelocityNED, 4.44117e-05, -0.00360749, -0.00381864, 28747
EulerAngle, 5.08914, -4.16799, 61.6773, 28779
PositionNED, 0, 0, 5.35606, 28827
VelocityNED, -0.00131253, -0.00370476, -0.00404311, 28827
PositionNED, 0, 0, 5.35907, 28900
VelocityNED, -0.00123487, -0.0030638, -0.00370639, 28900
EulerAngle, 5.10071, -4.16243, 61.6801, 28868
EulerAngle, 5.09807, -4.16582, 61.6754, 28953
PositionNED, 0, 0, 5.36081, 28985
VelocityNED, -0.00182819, -0.00372465, -0.00329447, 28985
EulerAngle, 5.08841, -4.17172, 61.6742, 29017
PositionNED, 0, 0, 5.35879, 29065
VelocityNED, -0.00171173, -0.00268129, -0.0039319, 29065
EulerAngle, 5.09361, -4.16915, 61.6685, 29097
PositionNED, 0, 0, 5.35826, 29154
VelocityNED, -0.00272728, -0.00269875, -0.00348772, 29154
EulerAngle, 5.045, -4.19282, 61.6477, 29170
PositionNED, 0, 0, 5.35951, 29261
VelocityNED, -0.00302552, -0.00220242, -0.00369323, 29261
EulerAngle, 4.978, -4.23082, 61.6818, 29261
PositionNED, 0, 0, 5.36344, 29309
VelocityNED, -0.00306727, -0.00255519, -0.00310579, 29309
EulerAngle, 4.91594, -4.26213, 61.7222, 29352
PositionNED, 0, 0, 5.36945, 29384
